0000000401;scans;0000000053;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";14:48:28
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"electron-energy";10,0;50,0;0,1;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";0;"%"
"electron-energy";70,0;"V"
"emission";60,000;"uA"
"focus";-90;"V"
"mass";40,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"electron-energy V";"Faraday torr"
0000000001;00:00:01;0000001001;  34,5; -2,10592e-11
0000000001;00:00:01;0000001001;  34,6; -8,38490e-12
0000000001;00:00:01;0000001001;  34,7; -8,26670e-12
0000000001;00:00:01;0000001001;  34,8;  1,41469e-11
0000000001;00:00:01;0000001001;  34,9;  1,39857e-11
0000000001;00:00:01;0000001001;  35,0; -7,66470e-12
0000000001;00:00:01;0000001001;  35,1;  9,79320e-12
0000000001;00:00:01;0000001001;  35,2; -9,78240e-13
0000000001;00:00:01;0000001001;  35,3;  7,09498e-13
0000000001;00:00:01;0000001001;  35,4;  8,06240e-12
0000000001;00:00:01;0000001001;  35,5;  3,52061e-11
0000000001;00:00:01;0000001001;  35,6;  1,52649e-11
0000000001;00:00:01;0000001001;  35,7;  1,67699e-12
0000000001;00:00:01;0000001001;  35,8;  4,77299e-12
0000000001;00:00:01;0000001001;  35,9; -1,55014e-11
0000000001;00:00:01;0000001001;  36,0;  8,11620e-12
0000000001;00:00:01;0000001001;  36,1; -6,83698e-12
0000000001;00:00:01;0000001001;  36,2;  8,04090e-12
0000000001;00:00:01;0000001001;  36,3;  1,32869e-11
0000000001;00:00:01;0000001001;  36,4;  2,96699e-12
0000000001;00:00:01;0000001001;  36,5;  2,95732e-11
0000000001;00:00:01;0000001001;  36,6;  3,55824e-12
0000000001;00:00:01;0000001001;  36,7; -1,71999e-11
0000000001;00:00:01;0000001001;  36,8;  1,11047e-11
0000000001;00:00:01;0000001001;  36,9; -1,63399e-12
0000000001;00:00:01;0000001001;  37,0;  1,61894e-11
0000000001;00:00:01;0000001001;  37,1;  1,90489e-11
0000000001;00:00:01;0000001001;  37,2;  1,05134e-11
0000000001;00:00:01;0000001001;  37,3; -7,10573e-12
0000000001;00:00:01;0000001001;  37,4; -5,85874e-12
0000000001;00:00:01;0000001001;  37,5;  7,46040e-12
0000000001;00:00:01;0000001001;  37,6;  1,81352e-11
0000000001;00:00:01;0000001001;  37,7; -3,17124e-12
0000000001;00:00:01;0000001001;  37,8;  9,23420e-12
0000000001;00:00:01;0000001001;  37,9; -1,38029e-11
0000000001;00:00:01;0000001001;  38,0;  1,60604e-11
0000000001;00:00:01;0000001001;  38,1;  1,73504e-11
0000000001;00:00:01;0000001001;  38,2; -3,01322e-11
0000000001;00:00:01;0000001001;  38,3; -9,79320e-12
0000000001;00:00:01;0000001001;  38,4;  9,67490e-14
0000000001;00:00:01;0000001001;  38,5;  1,82749e-12
0000000001;00:00:01;0000001001;  38,6;  3,40774e-12
0000000001;00:00:01;0000001001;  38,7; -7,49270e-12
0000000001;00:00:01;0000001001;  38,8; -1,95649e-11
0000000001;00:00:01;0000001001;  38,9;  5,37499e-14
0000000001;00:00:01;0000001001;  39,0; -6,87998e-13
0000000001;00:00:01;0000001001;  39,1; -2,09302e-11
0000000001;00:00:01;0000001001;  39,2;  9,50290e-12
0000000001;00:00:01;0000001001;  39,3; -1,35557e-11
0000000001;00:00:01;0000001001;  39,4; -1,94574e-12
0000000001;00:00:01;0000001001;  39,5;  2,69072e-11
0000000001;00:00:01;0000001001;  39,6; -1,25989e-11
0000000001;00:00:01;0000001001;  39,7;  1,61787e-11
0000000001;00:00:01;0000001001;  39,8; -6,12749e-12
0000000001;00:00:01;0000001001;  39,9;  1,67269e-11
0000000001;00:00:01;0000001001;  40,0;  2,59827e-11
0000000001;00:00:01;0000001001;  40,1;  3,21532e-11
0000000001;00:00:01;0000001001;  40,2;  7,94420e-12
0000000001;00:00:01;0000001001;  40,3;  2,54774e-12
0000000001;00:00:01;0000001001;  40,4; -1,67484e-11
0000000001;00:00:01;0000001001;  40,5;  1,28354e-11
0000000001;00:00:01;0000001001;  40,6;  1,89199e-12
0000000001;00:00:01;0000001001;  40,7; -8,98690e-12
0000000001;00:00:01;0000001001;  40,8;  2,50474e-11
0000000001;00:00:01;0000001001;  40,9;  1,09004e-11
0000000001;00:00:01;0000001001;  41,0;  5,58999e-12
0000000001;00:00:01;0000001001;  41,1;  1,19969e-11
0000000001;00:00:01;0000001001;  41,2;  1,64259e-11
0000000001;00:00:01;0000001001;  41,3;  1,72644e-11
0000000001;00:00:01;0000001001;  41,4; -6,20274e-12
0000000001;00:00:01;0000001001;  41,5;  4,48274e-12
0000000001;00:00:01;0000001001;  41,6; -1,04489e-11
0000000001;00:00:01;0000001001;  41,7;  2,16504e-11
0000000001;00:00:01;0000001001;  41,8;  9,92220e-12
0000000001;00:00:01;0000001001;  41,9;  1,49532e-11
0000000001;00:00:01;0000001001;  42,0;  2,25427e-11
0000000001;00:00:01;0000001001;  42,1;  9,26640e-12
0000000001;00:00:01;0000001001;  42,2;  5,69749e-13
0000000001;00:00:01;0000001001;  42,3;  6,98748e-12
0000000001;00:00:01;0000001001;  42,4;  4,19249e-13
0000000001;00:00:01;0000001001;  42,5; -2,14999e-14
0000000001;00:00:01;0000001001;  42,6;  2,78317e-11
0000000001;00:00:01;0000001001;  42,7; -2,83799e-12
0000000001;00:00:01;0000001001;  42,8;  7,84748e-13
0000000001;00:00:01;0000001001;  42,9;  2,03927e-11
0000000001;00:00:01;0000001001;  43,0;  7,67540e-12
0000000001;00:00:01;0000001001;  43,1;  3,37549e-12
0000000001;00:00:01;0000001001;  43,2;  5,47174e-12
0000000001;00:00:01;0000001001;  43,3;  1,52649e-12
0000000001;00:00:01;0000001001;  43,4;  8,86870e-12
0000000001;00:00:01;0000001001;  43,5; -1,72644e-11
0000000001;00:00:01;0000001001;  43,6; -3,18629e-11
0000000001;00:00:01;0000001001;  43,7;  1,64474e-11
0000000001;00:00:01;0000001001;  43,8; -1,30504e-11
0000000001;00:00:01;0000001001;  43,9; -1,06424e-12
0000000001;00:00:01;0000001001;  44,0; -6,86923e-12
0000000001;00:00:01;0000001001;  44,1; -1,18142e-11
0000000001;00:00:01;0000001001;  44,2;  9,28790e-12
0000000001;00:00:01;0000001001;  44,3; -9,79320e-12
0000000001;00:00:01;0000001001;  44,4;  9,26640e-12
0000000001;00:00:01;0000001001;  44,5;  5,99849e-12
0000000001;00:00:01;0000001001;  44,6; -1,65657e-11
0000000001;00:00:01;0000001001;  44,7; -1,18142e-11
0000000001;00:00:01;0000001001;  44,8;  1,74687e-11
0000000001;00:00:01;0000001001;  44,9; -5,05249e-12
0000000001;00:00:01;0000001001;  45,0; -7,97640e-12
0000000001;00:00:01;0000001001;  45,1;  1,44049e-12
0000000001;00:00:01;0000001001;  45,2; -7,73998e-13
0000000001;00:00:01;0000001001;  45,3;  1,90167e-11
0000000001;00:00:01;0000001001;  45,4; -1,14057e-11
0000000001;00:00:01;0000001001;  45,5;  4,21399e-12
0000000001;00:00:01;0000001001;  45,6;  1,33407e-11
0000000001;00:00:01;0000001001;  45,7;  9,85770e-12
0000000001;00:00:01;0000001001;  45,8;  1,51037e-11
0000000001;00:00:01;0000001001;  45,9;  2,02422e-11
0000000001;00:00:01;0000001001;  46,0; -4,92349e-12
0000000001;00:00:01;0000001001;  46,1;  2,50044e-11
0000000001;00:00:01;0000001001;  46,2; -1,29214e-11
0000000001;00:00:01;0000001001;  46,3; -9,15890e-12
